seqnames	start	end	width	strand	length	abs_summit	pileup	X.log10.pvalue.	fold_enrichment	X.log10.qvalue.	name	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr9	45366118	45366400	283	*	284	45366381	14.88	7.15268	4.53133	3.31311	peak_983	Distal Intergenic	9	43128968	43131569	2602	1	102724904	ENST00000656631.1	2237150	ENSG00000286506	LOC102724904	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
chr9	45376061	45376332	272	*	273	45376132	12.4	5.02085	3.47884	1.43307	peak_984	Distal Intergenic	9	43128968	43131569	2602	1	102724904	ENST00000656631.1	2247093	ENSG00000286506	LOC102724904	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
chr9	45376665	45376967	303	*	304	45376841	16.53	8.26371	4.70604	4.3453	peak_985	Distal Intergenic	9	43128968	43131569	2602	1	102724904	ENST00000656631.1	2247697	ENSG00000286506	LOC102724904	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene
chr9	60567840	60568855	1016	*	1017	60568373	33.88	22.62702	8.29763	18.2262	peak_986	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-345552	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60570139	60572010	1872	*	1873	60571645	23.97	6.41011	3.12069	2.6492	peak_987	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-342397	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60573148	60574858	1711	*	1712	60573567	46.28	18.38221	4.72782	14.07611	peak_988	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-339549	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60577381	60577687	307	*	308	60577395	17.35	5.26629	3.05905	1.65591	peak_989	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-336720	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60579139	60580644	1506	*	1507	60579349	58.67	38.59687	9.11052	33.95838	peak_990	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-333763	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60581282	60581999	718	*	719	60581416	22.31	8.91497	4.09548	4.95426	peak_991	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-332408	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60583908	60584435	528	*	529	60584204	31.4	15.04686	5.35988	10.83975	peak_992	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-329972	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60585103	60585854	752	*	753	60585646	30.58	11.7653	4.32152	7.66666	peak_993	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-328553	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60586734	60587088	355	*	356	60586892	19.83	6.96126	3.69268	3.15995	peak_994	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-327319	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60591164	60591574	411	*	412	60591361	41.32	16.60336	4.7022	12.3479	peak_995	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-322833	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60592440	60592730	291	*	292	60592638	23.97	7.60524	3.5665	3.73783	peak_996	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-321677	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60593792	60594571	780	*	781	60594197	27.27	12.00288	4.71185	7.89383	peak_997	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-319836	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60597806	60598086	281	*	282	60597952	25.62	8.87152	3.80261	4.91393	peak_998	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-316321	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60598957	60599315	359	*	360	60599105	23.97	8.61302	3.96419	4.67703	peak_999	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-315092	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60601336	60601958	623	*	624	60601660	33.88	16.81004	5.81371	12.54815	peak_1000	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-312449	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60602571	60603833	1263	*	1264	60602962	42.15	27.70989	8.2767	23.22014	peak_1001	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-310574	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60604818	60605123	306	*	307	60604986	30.58	16.93061	6.31533	12.66563	peak_1002	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-309284	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60609977	60611384	1408	*	1409	60610444	56.19	32.0173	7.32199	27.46347	peak_1003	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-303023	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60613501	60614652	1152	*	1153	60613775	24.79	11.83671	5.17294	7.73354	peak_1004	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-299755	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60617695	60618408	714	*	715	60618310	23.14	13.58947	6.03478	9.42384	peak_1005	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-295999	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60620382	60620806	425	*	426	60620704	19.83	7.99138	4.1667	4.08833	peak_1006	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-293601	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60622709	60623168	460	*	461	60623125	18.18	6.83017	3.62676	3.03927	peak_1007	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-291239	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60623971	60626408	2438	*	2439	60624046	28.1	8.30963	3.29885	4.38964	peak_1008	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-287999	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60627130	60628349	1220	*	1221	60627713	27.27	12.00288	4.71185	7.89383	peak_1009	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-286058	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60631415	60632324	910	*	911	60631593	19.01	9.3648	4.64764	5.38137	peak_1010	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-282083	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60632711	60634107	1397	*	1398	60633335	28.92	15.16215	5.98478	10.95066	peak_1011	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-280300	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60634913	60635942	1030	*	1031	60635912	28.92	6.11664	2.72035	2.40338	peak_1012	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-278465	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60638393	60639757	1365	*	1366	60639295	27.27	6.51537	2.82711	2.74529	peak_1013	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-274650	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60640270	60640713	444	*	445	60640642	22.31	6.92964	3.30462	3.13051	peak_1014	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-273694	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60652930	60654585	1656	*	1657	60653041	33.88	6.81026	2.68325	3.02048	peak_1015	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-259822	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60658915	60661384	2470	*	2471	60659315	47.93	19.11121	4.8931	14.78948	peak_1016	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-253023	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60665405	60666679	1275	*	1276	60665643	18.18	9.18916	4.76269	5.21593	peak_1017	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-247728	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60667880	60669121	1242	*	1243	60668932	27.27	14.88417	5.90937	10.68127	peak_1018	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-245286	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60672292	60672866	575	*	576	60672688	26.44	13.48746	5.50443	9.32815	peak_1019	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-241541	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60674455	60675183	729	*	730	60675078	41.32	14.87683	4.23198	10.67413	peak_1020	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-239224	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60677574	60679370	1797	*	1798	60678631	58.67	40.82391	9.87087	36.15657	peak_1021	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-235037	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60682262	60683584	1323	*	1324	60682877	40.49	20.02114	5.88177	15.67706	peak_1022	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-230823	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60686056	60686694	639	*	640	60686668	19.83	5.28566	2.97622	1.67083	peak_1023	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-227713	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60687011	60687730	720	*	721	60687348	27.27	10.20195	4.03873	6.17568	peak_1024	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-226677	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	60688053	60688374	322	*	323	60688275	19.01	11.44792	5.71075	7.35984	peak_1025	Distal Intergenic	9	60914407	60920653	6247	1	727905	ENST00000437823.5	-226033	ENSG00000276581	SPATA31A5	SPATA31 subfamily A member 5
chr9	67723945	67724299	355	*	356	67724006	60.33	5.0859	1.80373	1.49266	peak_1026	Distal Intergenic	9	67717411	67719178	1768	2	100131997	ENST00000418795.3	-4767	ENSG00000274026	FAM27E3	family with sequence similarity 27 member E3
chr9	70120816	70121126	311	*	312	70120979	29.75	21.51844	8.77723	17.13864	peak_1027	Intron (ENST00000377182.5/256691, intron 5 of 13)	9	70153134	70157540	4407	2	100507244	ENST00000451488.1	36414	ENSG00000204706	MAMDC2-AS1	MAMDC2 antisense RNA 1
chr9	92147163	92147716	554	*	555	92147532	21.49	11.65256	5.54873	7.55733	peak_1028	Exon (ENST00000421234.5/ENST00000421234.5, exon 1 of 2)	9	92152594	92158488	5895	1	158314	ENST00000434944.1	-4878	NA	LINC00475	long intergenic non-protein coding RNA 475
chr9	92764989	92765265	277	*	278	92765070	15.7	7.96283	4.76722	4.06508	peak_1029	Promoter (<=1kb)	9	92711363	92764833	53471	2	23299	ENST00000356884.11	-156	ENSG00000185963	BICD2	BICD cargo adaptor 2
chr9	96418499	96418838	340	*	341	96418653	33.06	23.51211	8.51396	19.0953	peak_1030	Promoter (<=1kb)	9	96385941	96418370	32430	2	195828	ENST00000375256.5	-129	ENSG00000165244	ZNF367	zinc finger protein 367
chr9	105063636	105064847	1212	*	1213	105064718	35.54	25.66042	9.13376	21.20355	peak_1031	Intron (ENST00000666856.1/112268038, intron 7 of 7)	9	104990149	104991818	1670	2	107987106	ENST00000670487.1	-71818	ENSG00000230013	CT70	cancer/testis associated transcript 70
chr9	124658311	124659418	1108	*	1109	124658982	34.71	24.58018	8.92716	20.14342	peak_1032	Promoter (<=1kb)	9	124658412	124698635	40224	1	100379345	ENST00000429139.3	0	ENSG00000224020	MIR181A2HG	MIR181A2 host gene
chr9	126662547	126662814	268	*	269	126662605	19.83	11.44792	5.94663	7.35984	peak_1033	Intron (ENST00000355497.10/4010, intron 2 of 7)	9	126613928	126701032	87105	1	4010	ENST00000526117.6	48619	ENSG00000136944	LMX1B	LIM homeobox transcription factor 1 beta
chr9	131373626	131373920	295	*	296	131373728	16.53	8.79877	5.0031	4.84419	peak_1034	Promoter (<=1kb)	9	131373636	131430259	56624	1	84726	ENST00000682525.1	0	ENSG00000288701	PRRC2B	proline rich coiled-coil 2B
chr9	133459683	133459989	307	*	308	133459937	17.35	9.6591	5.23898	5.65763	peak_1035	Promoter (<=1kb)	9	133459965	133470787	10823	1	11094	ENST00000540581.5	0	ENSG00000160325	CACFD1	calcium channel flower domain containing 1
chr9	133873956	133874745	790	*	791	133874359	54.54	52.25176	15.85373	47.47549	peak_1036	Intron (ENST00000406606.7/7410, intron 2 of 26)	9	133925851	133939301	13451	2	7410	ENST00000472905.1	64556	ENSG00000160293	VAV2	vav guanine nucleotide exchange factor 2
chr9	136174191	136175012	822	*	823	136174552	33.06	23.51211	8.51396	19.0953	peak_1037	Distal Intergenic	9	136196252	136201674	5423	2	8022	ENST00000619587.1	26662	ENSG00000107187	LHX3	LIM homeobox 3
chr9	136632638	136633232	595	*	596	136632988	36.36	16.87866	5.33735	12.61534	peak_1038	Distal Intergenic	9	136612028	136617181	5154	2	401561	ENST00000628780.1	-15457	ENSG00000279141	LINC01451	long intergenic non-protein coding RNA 1451
chr9	137184369	137184774	406	*	407	137184576	20.66	5.83711	3.09427	2.1488	peak_1039	Promoter (<=1kb)	9	137181682	137183614	1933	2	29882	ENST00000471131.2	-755	ENSG00000176248	ANAPC2	anaphase promoting complex subunit 2
chr9	137845620	137846016	397	*	398	137845885	31.4	6.69973	2.70026	2.91465	peak_1040	Intron (ENST00000462942.3/79813, intron 20 of 21)	9	137838419	137838516	98	1	693187	ENST00000384960.1	7201	ENSG00000207693	MIR602	microRNA 602
chrX	268699	269157	459	*	460	269116	20.66	7.09102	3.60999	3.27881	peak_1042	Distal Intergenic	23	276322	303353	27032	1	55344	ENST00000399012.6	-7165	ENSG00000182378	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
chrX	48958123	48958473	351	*	352	48958290	17.35	9.6591	5.23898	5.65763	peak_1043	Promoter (<=1kb)	23	48922943	48958386	35444	2	55593	ENST00000428668.2	0	ENSG00000068308	OTUD5	OTU deubiquitinase 5
chrX	58538601	58538932	332	*	333	58538891	17.35	7.2976	4.00549	3.44842	peak_1044	Distal Intergenic	23	57905430	57910458	5029	2	7789	ENST00000358697.6	-628143	ENSG00000198205	ZXDA	zinc finger X-linked duplicated A
chrX	58540108	58541100	993	*	994	58540169	26.44	15.64117	6.48947	11.41283	peak_1045	Distal Intergenic	23	57905430	57910458	5029	2	7789	ENST00000358697.6	-629650	ENSG00000198205	ZXDA	zinc finger X-linked duplicated A
chrX	58541486	58547677	6192	*	6193	58547149	35.54	23.43437	8.10699	19.02022	peak_1046	Distal Intergenic	23	57905430	57910458	5029	2	7789	ENST00000358697.6	-631028	ENSG00000198205	ZXDA	zinc finger X-linked duplicated A
chrX	58548418	58549160	743	*	744	58548452	19.83	7.99138	4.1667	4.08833	peak_1047	Distal Intergenic	23	57905430	57910458	5029	2	7789	ENST00000358697.6	-637960	ENSG00000198205	ZXDA	zinc finger X-linked duplicated A
chrX	58551185	58554319	3135	*	3136	58553709	31.4	22.63663	8.69984	18.23563	peak_1048	Distal Intergenic	23	57905430	57910458	5029	2	7789	ENST00000358697.6	-640727	ENSG00000198205	ZXDA	zinc finger X-linked duplicated A
chrX	62465317	62466059	743	*	744	62465905	23.14	10.24747	4.49992	6.21855	peak_1049	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-883587	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62470331	62470773	443	*	444	62470453	33.06	16.56969	5.58665	12.31517	peak_1050	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-878873	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62471914	62472709	796	*	797	62472497	48.76	16.42586	4.14645	12.17411	peak_1051	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-876937	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62476075	62476394	320	*	321	62476355	19.01	8.10622	4.05374	4.19655	peak_1052	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-873252	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62477077	62477538	462	*	463	62477399	20.66	9.60432	4.75304	5.6097	peak_1053	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-872108	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62479043	62481536	2494	*	2495	62481147	28.92	20.43859	8.54135	16.0822	peak_1054	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-868110	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62486995	62487572	578	*	579	62487091	18.18	8.73917	4.53541	4.79429	peak_1055	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-862074	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62487879	62488319	441	*	442	62488101	29.75	10.00074	3.84378	5.98453	peak_1056	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-861327	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62491193	62492140	948	*	949	62491318	37.19	23.53056	7.63757	19.11292	peak_1057	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-857506	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62492721	62493213	493	*	494	62493050	23.97	10.92599	4.95703	6.86741	peak_1058	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-856433	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62494177	62494741	565	*	566	62494311	20.66	8.19902	4.09554	4.28381	peak_1059	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-854905	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62495281	62495657	377	*	378	62495458	46.28	20.36296	5.25313	16.01119	peak_1060	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-853989	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62498339	62500536	2198	*	2199	62499548	41.32	29.04168	9.08546	24.53055	peak_1061	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-849110	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62500895	62501162	268	*	269	62501139	19.01	6.74437	3.45355	2.95687	peak_1062	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-848484	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62502188	62502591	404	*	405	62502251	20.66	9.71386	4.80625	5.71095	peak_1063	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-847055	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	62503535	62503840	306	*	307	62503651	42.97	19.40708	5.49658	15.07538	peak_1064	Distal Intergenic	23	63349646	63352178	2533	1	100874033	ENST00000451979.1	-845806	NA	SPIN4-AS1	SPIN4 antisense RNA 1
chrX	115726599	115729592	2994	*	2995	115729045	30.58	16.93061	6.31533	12.66563	peak_1065	Intron (ENST00000664453.1/642776, intron 1 of 3)	23	115640304	115646157	5854	1	5358	ENST00000466150.1	86295	ENSG00000102024	PLS3	plastin 3
chrX	115729858	115730700	843	*	844	115730371	25.62	15.45244	6.65457	11.22791	peak_1066	Intron (ENST00000664453.1/642776, intron 1 of 3)	23	115640304	115646157	5854	1	5358	ENST00000466150.1	89554	ENSG00000102024	PLS3	plastin 3
chrX	115731952	115733045	1094	*	1095	115732797	38.84	14.46717	4.42674	10.27642	peak_1067	Intron (ENST00000664453.1/642776, intron 1 of 3)	23	115640304	115646157	5854	1	5358	ENST00000466150.1	91648	ENSG00000102024	PLS3	plastin 3
chrX	154369191	154369718	528	*	529	154369650	16.53	8.79877	5.0031	4.84419	peak_1068	Promoter (1-2kb)	23	154348524	154371203	22680	2	2316	ENST00000420627.5	1485	ENSG00000196924	FLNA	filamin A
chrX	156030373	156030724	352	*	353	156030592	365.27	151.79381	5.81377	146.6655	peak_1069	Promoter (2-3kb)	23	156025664	156027877	2214	2	727856	ENST00000507418.6	-2496	ENSG00000288170	DDX11L16	DEAD/H-box helicase 11 like 16 (pseudogene)
chrY	268593	269027	435	*	436	268593	19.83	5.28566	2.97622	1.67083	peak_1070	Distal Intergenic	24	276322	303353	27032	1	55344	ENST00000399012.6	-7295	ENSG00000182378	PLCXD1	phosphatidylinositol specific phospholipase C X domain containing 1
chrY	10649257	10649725	469	*	470	10649647	31.4	13.03856	4.62901	8.89351	peak_1071	Distal Intergenic	24	11161845	11214951	53107	2	105379273	ENST00000687423.1	565226	NA	LOC105379273	uncharacterized LOC105379273
chrY	11297204	11298606	1403	*	1404	11297970	371.05	55.09938	2.5483	50.30172	peak_1072	Distal Intergenic	24	11161838	11215032	53195	2	105379273	ENST00000651211.2	-82172	NA	LOC105379273	uncharacterized LOC105379273
chrY	11304547	11305576	1030	*	1031	11305388	676.82	77.67806	2.2594	72.74021	peak_1073	Distal Intergenic	24	11161838	11215032	53195	2	105379273	ENST00000651211.2	-89515	NA	LOC105379273	uncharacterized LOC105379273
